Node,TAZ12,County,Region,TAZCentroid
143976,5148,San Bernardino,SCAG,0
143978,5148,San Bernardino,SCAG,0
143979,5148,San Bernardino,SCAG,0
143980,5148,San Bernardino,SCAG,0
143981,5148,San Bernardino,SCAG,0
143982,5148,San Bernardino,SCAG,0
143983,5148,San Bernardino,SCAG,0
143985,5148,San Bernardino,SCAG,0
143986,5148,San Bernardino,SCAG,0
143987,5148,San Bernardino,SCAG,0
143988,5148,San Bernardino,SCAG,0
143989,5148,San Bernardino,SCAG,0
143992,5148,San Bernardino,SCAG,0
143993,5148,San Bernardino,SCAG,0
143994,5148,San Bernardino,SCAG,0
143995,5148,San Bernardino,SCAG,0
143996,5148,San Bernardino,SCAG,0
143997,5148,San Bernardino,SCAG,0
143998,5148,San Bernardino,SCAG,0
143999,5148,San Bernardino,SCAG,0
144000,5148,San Bernardino,SCAG,0
144001,5148,San Bernardino,SCAG,0
144002,5148,San Bernardino,SCAG,0
144003,5148,San Bernardino,SCAG,0
144007,5148,San Bernardino,SCAG,0
144008,5148,San Bernardino,SCAG,0
144009,5148,San Bernardino,SCAG,0
144011,5148,San Bernardino,SCAG,0
144012,5148,San Bernardino,SCAG,0
144014,5148,San Bernardino,SCAG,0
144015,5148,San Bernardino,SCAG,0
144016,5148,San Bernardino,SCAG,0
144017,5148,San Bernardino,SCAG,0
144018,5148,San Bernardino,SCAG,0
144019,5148,San Bernardino,SCAG,0
144020,5148,San Bernardino,SCAG,0
144021,5148,San Bernardino,SCAG,0
144023,5148,San Bernardino,SCAG,0
144024,5148,San Bernardino,SCAG,0
144025,5148,San Bernardino,SCAG,0
144026,5148,San Bernardino,SCAG,0
144027,5148,San Bernardino,SCAG,0
144028,5148,San Bernardino,SCAG,0
144029,5148,San Bernardino,SCAG,0
144030,5148,San Bernardino,SCAG,0
144031,5148,San Bernardino,SCAG,0
144032,5148,San Bernardino,SCAG,0
144033,5148,San Bernardino,SCAG,0
144034,5148,San Bernardino,SCAG,0
144035,5148,San Bernardino,SCAG,0
144036,5148,San Bernardino,SCAG,0
144037,5148,San Bernardino,SCAG,0
144038,5148,San Bernardino,SCAG,0
144040,5148,San Bernardino,SCAG,0
144041,5148,San Bernardino,SCAG,0
144042,5148,San Bernardino,SCAG,0
144048,5148,San Bernardino,SCAG,0
144049,5148,San Bernardino,SCAG,0
144050,5148,San Bernardino,SCAG,0
144051,5148,San Bernardino,SCAG,0
144052,5148,San Bernardino,SCAG,0
144053,5148,San Bernardino,SCAG,0
144054,5148,San Bernardino,SCAG,0
144055,5148,San Bernardino,SCAG,0
144056,5148,San Bernardino,SCAG,0
144057,5148,San Bernardino,SCAG,0
144058,5148,San Bernardino,SCAG,0
144059,5148,San Bernardino,SCAG,0
144060,5148,San Bernardino,SCAG,0
144061,5148,San Bernardino,SCAG,0
144062,5148,San Bernardino,SCAG,0
144063,5148,San Bernardino,SCAG,0
144064,5148,San Bernardino,SCAG,0
144065,5148,San Bernardino,SCAG,0
144066,5148,San Bernardino,SCAG,0
144067,5148,San Bernardino,SCAG,0
144068,5148,San Bernardino,SCAG,0
144069,5148,San Bernardino,SCAG,0
144070,5148,San Bernardino,SCAG,0
144071,5148,San Bernardino,SCAG,0
144072,5148,San Bernardino,SCAG,0
144073,5148,San Bernardino,SCAG,0
144074,5138,San Bernardino,SCAG,0
144075,5148,San Bernardino,SCAG,0
144078,5148,San Bernardino,SCAG,0
144079,5148,San Bernardino,SCAG,0
144082,5148,San Bernardino,SCAG,0
144083,5148,San Bernardino,SCAG,0
144084,5148,San Bernardino,SCAG,0
144085,5148,San Bernardino,SCAG,0
144086,5148,San Bernardino,SCAG,0
144087,5148,San Bernardino,SCAG,0
144088,5148,San Bernardino,SCAG,0
144089,5148,San Bernardino,SCAG,0
144090,5148,San Bernardino,SCAG,0
144091,5148,San Bernardino,SCAG,0
144092,5148,San Bernardino,SCAG,0
144098,5148,San Bernardino,SCAG,0
144103,5148,San Bernardino,SCAG,0
144107,5148,San Bernardino,SCAG,0
144108,5148,San Bernardino,SCAG,0
144109,5148,San Bernardino,SCAG,0
144111,5148,San Bernardino,SCAG,0
144112,5148,San Bernardino,SCAG,0
144113,5148,San Bernardino,SCAG,0
144116,5148,San Bernardino,SCAG,0
144117,5148,San Bernardino,SCAG,0
144118,5148,San Bernardino,SCAG,0
144120,5148,San Bernardino,SCAG,0
144121,5148,San Bernardino,SCAG,0
144122,5148,San Bernardino,SCAG,0
144123,5148,San Bernardino,SCAG,0
144126,5148,San Bernardino,SCAG,0
144127,5148,San Bernardino,SCAG,0
144128,5148,San Bernardino,SCAG,0
144129,5148,San Bernardino,SCAG,0
144130,5148,San Bernardino,SCAG,0
144131,5148,San Bernardino,SCAG,0
144132,5148,San Bernardino,SCAG,0
144133,5148,San Bernardino,SCAG,0
144134,5148,San Bernardino,SCAG,0
144135,5148,San Bernardino,SCAG,0
144136,5148,San Bernardino,SCAG,0
144137,5148,San Bernardino,SCAG,0
144138,5148,San Bernardino,SCAG,0
144139,5148,San Bernardino,SCAG,0
144140,5148,San Bernardino,SCAG,0
144142,5148,San Bernardino,SCAG,0
144143,5148,San Bernardino,SCAG,0
144145,5148,San Bernardino,SCAG,0
144146,5148,San Bernardino,SCAG,0
144147,5148,San Bernardino,SCAG,0
144148,5148,San Bernardino,SCAG,0
144149,5148,San Bernardino,SCAG,0
144150,5148,San Bernardino,SCAG,0
144151,5148,San Bernardino,SCAG,0
144152,5148,San Bernardino,SCAG,0
144158,5148,San Bernardino,SCAG,0
144159,5148,San Bernardino,SCAG,0
144164,5148,San Bernardino,SCAG,0
144165,5148,San Bernardino,SCAG,0
144168,5148,San Bernardino,SCAG,0
144169,5148,San Bernardino,SCAG,0
144171,5148,San Bernardino,SCAG,0
144172,5148,San Bernardino,SCAG,0
144174,5148,San Bernardino,SCAG,0
144175,5148,San Bernardino,SCAG,0
144178,5148,San Bernardino,SCAG,0
144179,5148,San Bernardino,SCAG,0
144181,5148,San Bernardino,SCAG,0
144187,5148,San Bernardino,SCAG,0
144188,5148,San Bernardino,SCAG,0
144189,5148,San Bernardino,SCAG,0
144190,5148,San Bernardino,SCAG,0
144191,5148,San Bernardino,SCAG,0
144192,5148,San Bernardino,SCAG,0
144193,5148,San Bernardino,SCAG,0
144196,5148,San Bernardino,SCAG,0
144197,5148,San Bernardino,SCAG,0
144198,5148,San Bernardino,SCAG,0
144199,5148,San Bernardino,SCAG,0
144200,5148,San Bernardino,SCAG,0
144201,5148,San Bernardino,SCAG,0
144203,5148,San Bernardino,SCAG,0
144208,5148,San Bernardino,SCAG,0
144209,5148,San Bernardino,SCAG,0
144210,5148,San Bernardino,SCAG,0
144217,5148,San Bernardino,SCAG,0
144218,5148,San Bernardino,SCAG,0
144219,5148,San Bernardino,SCAG,0
144221,5148,San Bernardino,SCAG,0
144222,5148,San Bernardino,SCAG,0
144223,5148,San Bernardino,SCAG,0
144224,5148,San Bernardino,SCAG,0
144225,5148,San Bernardino,SCAG,0
144226,5148,San Bernardino,SCAG,0
144227,5148,San Bernardino,SCAG,0
144228,5148,San Bernardino,SCAG,0
144229,5148,San Bernardino,SCAG,0
144230,5148,San Bernardino,SCAG,0
144231,5148,San Bernardino,SCAG,0
144232,5148,San Bernardino,SCAG,0
144233,5148,San Bernardino,SCAG,0
144234,5148,San Bernardino,SCAG,0
144235,5148,San Bernardino,SCAG,0
144236,5148,San Bernardino,SCAG,0
144237,5148,San Bernardino,SCAG,0
144238,5148,San Bernardino,SCAG,0
144239,5148,San Bernardino,SCAG,0
144240,5148,San Bernardino,SCAG,0
144241,5148,San Bernardino,SCAG,0
144242,5148,San Bernardino,SCAG,0
144244,5148,San Bernardino,SCAG,0
144245,5148,San Bernardino,SCAG,0
144246,5148,San Bernardino,SCAG,0
144248,5148,San Bernardino,SCAG,0
144249,5148,San Bernardino,SCAG,0
144251,5148,San Bernardino,SCAG,0
144253,5148,San Bernardino,SCAG,0
144254,5148,San Bernardino,SCAG,0
144257,5148,San Bernardino,SCAG,0
144259,5148,San Bernardino,SCAG,0
144262,5148,San Bernardino,SCAG,0
144263,5148,San Bernardino,SCAG,0
144264,5148,San Bernardino,SCAG,0
144265,5148,San Bernardino,SCAG,0
144266,5148,San Bernardino,SCAG,0
144268,5148,San Bernardino,SCAG,0
144269,5148,San Bernardino,SCAG,0
144270,5148,San Bernardino,SCAG,0
144273,5148,San Bernardino,SCAG,0
144274,5148,San Bernardino,SCAG,0
144275,5148,San Bernardino,SCAG,0
144276,5148,San Bernardino,SCAG,0
144278,5148,San Bernardino,SCAG,0
144279,5148,San Bernardino,SCAG,0
144280,5148,San Bernardino,SCAG,0
144281,5148,San Bernardino,SCAG,0
144282,5148,San Bernardino,SCAG,0
144283,5148,San Bernardino,SCAG,0
144285,5148,San Bernardino,SCAG,0
144286,5148,San Bernardino,SCAG,0
144288,5148,San Bernardino,SCAG,0
144289,5148,San Bernardino,SCAG,0
144290,5148,San Bernardino,SCAG,0
144291,5148,San Bernardino,SCAG,0
144296,5148,San Bernardino,SCAG,0
144298,5148,San Bernardino,SCAG,0
144299,5148,San Bernardino,SCAG,0
144300,5148,San Bernardino,SCAG,0
144301,5148,San Bernardino,SCAG,0
144302,5148,San Bernardino,SCAG,0
144303,5148,San Bernardino,SCAG,0
144304,5148,San Bernardino,SCAG,0
144305,5148,San Bernardino,SCAG,0
144308,5148,San Bernardino,SCAG,0
144309,5148,San Bernardino,SCAG,0
144319,5148,San Bernardino,SCAG,0
144320,5148,San Bernardino,SCAG,0
144322,5148,San Bernardino,SCAG,0
144323,5148,San Bernardino,SCAG,0
144327,5148,San Bernardino,SCAG,0
144328,5148,San Bernardino,SCAG,0
144329,5148,San Bernardino,SCAG,0
144331,5148,San Bernardino,SCAG,0
144332,5148,San Bernardino,SCAG,0
144333,5148,San Bernardino,SCAG,0
144334,5148,San Bernardino,SCAG,0
144335,5148,San Bernardino,SCAG,0
144336,5148,San Bernardino,SCAG,0
144337,5148,San Bernardino,SCAG,0
144338,5148,San Bernardino,SCAG,0
144339,5148,San Bernardino,SCAG,0
144340,5148,San Bernardino,SCAG,0
144341,5148,San Bernardino,SCAG,0
144347,5148,San Bernardino,SCAG,0
144349,5148,San Bernardino,SCAG,0
144350,5148,San Bernardino,SCAG,0
144354,5148,San Bernardino,SCAG,0
144357,5148,San Bernardino,SCAG,0
144360,5148,San Bernardino,SCAG,0
144361,5148,San Bernardino,SCAG,0
144362,5148,San Bernardino,SCAG,0
144363,5148,San Bernardino,SCAG,0
144367,5148,San Bernardino,SCAG,0
144394,5148,San Bernardino,SCAG,0
144396,5148,San Bernardino,SCAG,0
144397,5148,San Bernardino,SCAG,0
144398,5148,San Bernardino,SCAG,0
144399,5148,San Bernardino,SCAG,0
144405,5148,San Bernardino,SCAG,0
144406,5148,San Bernardino,SCAG,0
144407,5148,San Bernardino,SCAG,0
144408,5148,San Bernardino,SCAG,0
144409,5148,San Bernardino,SCAG,0
144410,5148,San Bernardino,SCAG,0
144411,5148,San Bernardino,SCAG,0
144412,5148,San Bernardino,SCAG,0
144413,5148,San Bernardino,SCAG,0
144414,5148,San Bernardino,SCAG,0
144415,5148,San Bernardino,SCAG,0
144416,5148,San Bernardino,SCAG,0
144417,5148,San Bernardino,SCAG,0
144418,5148,San Bernardino,SCAG,0
144419,5148,San Bernardino,SCAG,0
144420,5148,San Bernardino,SCAG,0
144421,5148,San Bernardino,SCAG,0
144422,5148,San Bernardino,SCAG,0
144423,5148,San Bernardino,SCAG,0
144424,5148,San Bernardino,SCAG,0
144425,5148,San Bernardino,SCAG,0
144426,5148,San Bernardino,SCAG,0
144427,5148,San Bernardino,SCAG,0
144428,5148,San Bernardino,SCAG,0
144429,5148,San Bernardino,SCAG,0
144430,5148,San Bernardino,SCAG,0
144431,5148,San Bernardino,SCAG,0
144432,5148,San Bernardino,SCAG,0
144433,5148,San Bernardino,SCAG,0
144435,5148,San Bernardino,SCAG,0
144436,5148,San Bernardino,SCAG,0
144439,5148,San Bernardino,SCAG,0
144441,5148,San Bernardino,SCAG,0
144443,5148,San Bernardino,SCAG,0
144444,5148,San Bernardino,SCAG,0
144446,5148,San Bernardino,SCAG,0
144447,5148,San Bernardino,SCAG,0
144449,5148,San Bernardino,SCAG,0
144450,5148,San Bernardino,SCAG,0
144451,5148,San Bernardino,SCAG,0
144452,5148,San Bernardino,SCAG,0
144453,5148,San Bernardino,SCAG,0
144455,5148,San Bernardino,SCAG,0
144456,5148,San Bernardino,SCAG,0
144458,5148,San Bernardino,SCAG,0
144459,5148,San Bernardino,SCAG,0
144460,5148,San Bernardino,SCAG,0
144461,5148,San Bernardino,SCAG,0
144463,5148,San Bernardino,SCAG,0
144464,5148,San Bernardino,SCAG,0
144466,5148,San Bernardino,SCAG,0
144467,5148,San Bernardino,SCAG,0
144468,5148,San Bernardino,SCAG,0
144469,5148,San Bernardino,SCAG,0
144470,5148,San Bernardino,SCAG,0
144472,5148,San Bernardino,SCAG,0
144473,5148,San Bernardino,SCAG,0
144474,5148,San Bernardino,SCAG,0
144475,5148,San Bernardino,SCAG,0
144476,5148,San Bernardino,SCAG,0
144477,5148,San Bernardino,SCAG,0
144478,5148,San Bernardino,SCAG,0
144479,5148,San Bernardino,SCAG,0
144480,5148,San Bernardino,SCAG,0
144481,5148,San Bernardino,SCAG,0
144482,5148,San Bernardino,SCAG,0
144483,5148,San Bernardino,SCAG,0
144484,5148,San Bernardino,SCAG,0
144485,5148,San Bernardino,SCAG,0
144486,5148,San Bernardino,SCAG,0
144487,5148,San Bernardino,SCAG,0
144488,5148,San Bernardino,SCAG,0
144490,5148,San Bernardino,SCAG,0
144491,5148,San Bernardino,SCAG,0
144492,5148,San Bernardino,SCAG,0
144493,5194,San Bernardino,SCAG,0
144494,5668,Riverside,SCAG,0
144495,5668,Riverside,SCAG,0
144496,5693,Riverside,SCAG,0
144497,5194,San Bernardino,SCAG,0
144498,5148,San Bernardino,SCAG,0
144499,5669,Riverside,SCAG,0
144500,5669,Riverside,SCAG,0
144501,5681,Riverside,SCAG,0
144502,5693,Riverside,SCAG,0
144503,5693,Riverside,SCAG,0
144504,5693,Riverside,SCAG,0
144505,5693,Riverside,SCAG,0
144506,5693,Riverside,SCAG,0
144507,5693,Riverside,SCAG,0
144508,5693,Riverside,SCAG,0
144509,5693,Riverside,SCAG,0
144510,5693,Riverside,SCAG,0
144511,5693,Riverside,SCAG,0
144513,5693,Riverside,SCAG,0
144514,5693,Riverside,SCAG,0
144515,5693,Riverside,SCAG,0
144516,5194,San Bernardino,SCAG,0
144518,5668,Riverside,SCAG,0
144519,5693,Riverside,SCAG,0
144520,5194,San Bernardino,SCAG,0
144521,5148,San Bernardino,SCAG,0
144522,5194,San Bernardino,SCAG,0
144523,5681,Riverside,SCAG,0
144524,5681,Riverside,SCAG,0
144525,5681,Riverside,SCAG,0
144526,5680,Riverside,SCAG,0
144527,5680,Riverside,SCAG,0
144528,5680,Riverside,SCAG,0
144529,5680,Riverside,SCAG,0
144530,5680,Riverside,SCAG,0
144531,5680,Riverside,SCAG,0
144532,5680,Riverside,SCAG,0
144534,5668,Riverside,SCAG,0
144535,5680,Riverside,SCAG,0
144536,5668,Riverside,SCAG,0
144537,5669,Riverside,SCAG,0
144538,5669,Riverside,SCAG,0
144539,5669,Riverside,SCAG,0
144540,5669,Riverside,SCAG,0
144541,5669,Riverside,SCAG,0
144542,5669,Riverside,SCAG,0
144543,5669,Riverside,SCAG,0
144544,5669,Riverside,SCAG,0
144545,5681,Riverside,SCAG,0
144546,5681,Riverside,SCAG,0
144547,5669,Riverside,SCAG,0
144548,5669,Riverside,SCAG,0
144549,5669,Riverside,SCAG,0
144550,5669,Riverside,SCAG,0
144551,5681,Riverside,SCAG,0
144552,5669,Riverside,SCAG,0
144553,5669,Riverside,SCAG,0
144554,5669,Riverside,SCAG,0
144555,5669,Riverside,SCAG,0
144556,5669,Riverside,SCAG,0
144558,5693,Riverside,SCAG,0
144559,5693,Riverside,SCAG,0
144561,5668,Riverside,SCAG,0
144562,5668,Riverside,SCAG,0
144563,5668,Riverside,SCAG,0
144564,5668,Riverside,SCAG,0
144565,5668,Riverside,SCAG,0
144566,5668,Riverside,SCAG,0
144567,5668,Riverside,SCAG,0
144568,5668,Riverside,SCAG,0
144569,5668,Riverside,SCAG,0
144570,5668,Riverside,SCAG,0
144571,5668,Riverside,SCAG,0
144572,5668,Riverside,SCAG,0
144573,5668,Riverside,SCAG,0
144574,5668,Riverside,SCAG,0
144575,5668,Riverside,SCAG,0
144576,5668,Riverside,SCAG,0
144577,5680,Riverside,SCAG,0
144578,5693,Riverside,SCAG,0
144579,5668,Riverside,SCAG,0
144580,5668,Riverside,SCAG,0
144581,5668,Riverside,SCAG,0
144582,5680,Riverside,SCAG,0
144584,5668,Riverside,SCAG,0
144585,5668,Riverside,SCAG,0
144586,5668,Riverside,SCAG,0
144588,5668,Riverside,SCAG,0
144589,5668,Riverside,SCAG,0
144590,5668,Riverside,SCAG,0
144594,5680,Riverside,SCAG,0
144595,5680,Riverside,SCAG,0
144596,5693,Riverside,SCAG,0
144597,5693,Riverside,SCAG,0
144598,5668,Riverside,SCAG,0
144599,5668,Riverside,SCAG,0
144600,5668,Riverside,SCAG,0
144601,5668,Riverside,SCAG,0
144602,5668,Riverside,SCAG,0
144603,5668,Riverside,SCAG,0
144604,5668,Riverside,SCAG,0
144605,5668,Riverside,SCAG,0
144606,5668,Riverside,SCAG,0
144607,5668,Riverside,SCAG,0
144610,5668,Riverside,SCAG,0
144611,5668,Riverside,SCAG,0
144612,5668,Riverside,SCAG,0
144613,5668,Riverside,SCAG,0
144615,5668,Riverside,SCAG,0
144616,5668,Riverside,SCAG,0
144618,5668,Riverside,SCAG,0
144619,5668,Riverside,SCAG,0
144620,5668,Riverside,SCAG,0
144621,5668,Riverside,SCAG,0
144622,5668,Riverside,SCAG,0
144623,5668,Riverside,SCAG,0
144624,5668,Riverside,SCAG,0
144625,5668,Riverside,SCAG,0
144626,5668,Riverside,SCAG,0
144627,5668,Riverside,SCAG,0
144628,5668,Riverside,SCAG,0
144629,5668,Riverside,SCAG,0
144630,5668,Riverside,SCAG,0
144631,5668,Riverside,SCAG,0
144632,5668,Riverside,SCAG,0
144633,5668,Riverside,SCAG,0
144634,5668,Riverside,SCAG,0
144635,5668,Riverside,SCAG,0
144636,5668,Riverside,SCAG,0
144637,5693,Riverside,SCAG,0
144638,5693,Riverside,SCAG,0
144639,5668,Riverside,SCAG,0
144640,5668,Riverside,SCAG,0
144641,5668,Riverside,SCAG,0
144642,5693,Riverside,SCAG,0
144643,5668,Riverside,SCAG,0
144644,5668,Riverside,SCAG,0
144645,5668,Riverside,SCAG,0
144646,5693,Riverside,SCAG,0
144647,5668,Riverside,SCAG,0
144648,5668,Riverside,SCAG,0
144649,5693,Riverside,SCAG,0
144650,5693,Riverside,SCAG,0
144651,5668,Riverside,SCAG,0
144652,5681,Riverside,SCAG,0
144655,5681,Riverside,SCAG,0
144659,5693,Riverside,SCAG,0
144660,5693,Riverside,SCAG,0
144661,5693,Riverside,SCAG,0
144662,5693,Riverside,SCAG,0
144663,5693,Riverside,SCAG,0
144664,5693,Riverside,SCAG,0
144665,5693,Riverside,SCAG,0
144666,5693,Riverside,SCAG,0
144667,5693,Riverside,SCAG,0
144668,5693,Riverside,SCAG,0
144669,5693,Riverside,SCAG,0
144670,5693,Riverside,SCAG,0
144671,5693,Riverside,SCAG,0
144672,5693,Riverside,SCAG,0
144673,5693,Riverside,SCAG,0
144674,5693,Riverside,SCAG,0
144675,5693,Riverside,SCAG,0
144676,5693,Riverside,SCAG,0
144678,5668,Riverside,SCAG,0
144679,5668,Riverside,SCAG,0
144680,5681,Riverside,SCAG,0
144682,5681,Riverside,SCAG,0
144683,5681,Riverside,SCAG,0
144685,5681,Riverside,SCAG,0
144686,5693,Riverside,SCAG,0
144687,5693,Riverside,SCAG,0
144688,5693,Riverside,SCAG,0
144689,5693,Riverside,SCAG,0
144691,5693,Riverside,SCAG,0
144692,5693,Riverside,SCAG,0
144693,5693,Riverside,SCAG,0
144694,5693,Riverside,SCAG,0
144695,5693,Riverside,SCAG,0
144696,5693,Riverside,SCAG,0
144697,5693,Riverside,SCAG,0
144698,5681,Riverside,SCAG,0
144699,5681,Riverside,SCAG,0
144701,5681,Riverside,SCAG,0
144702,5681,Riverside,SCAG,0
144703,5681,Riverside,SCAG,0
144704,5681,Riverside,SCAG,0
144705,5681,Riverside,SCAG,0
144706,5681,Riverside,SCAG,0
144707,5681,Riverside,SCAG,0
144708,5681,Riverside,SCAG,0
144709,5681,Riverside,SCAG,0
144710,5681,Riverside,SCAG,0
144711,5681,Riverside,SCAG,0
144712,5681,Riverside,SCAG,0
144713,5669,Riverside,SCAG,0
144716,5670,Riverside,SCAG,0
144717,5670,Riverside,SCAG,0
144718,5670,Riverside,SCAG,0
144719,5670,Riverside,SCAG,0
144720,5681,Riverside,SCAG,0
144721,5681,Riverside,SCAG,0
144722,5681,Riverside,SCAG,0
144724,5669,Riverside,SCAG,0
144725,5669,Riverside,SCAG,0
144727,5195,San Bernardino,SCAG,0
144728,5195,San Bernardino,SCAG,0
144729,5670,Riverside,SCAG,0
144730,5681,Riverside,SCAG,0
144731,5669,Riverside,SCAG,0
144732,5681,Riverside,SCAG,0
144733,5669,Riverside,SCAG,0
144734,5669,Riverside,SCAG,0
144736,5681,Riverside,SCAG,0
144740,5681,Riverside,SCAG,0
144741,5681,Riverside,SCAG,0
144742,5681,Riverside,SCAG,0
144743,5681,Riverside,SCAG,0
144744,5681,Riverside,SCAG,0
144745,5681,Riverside,SCAG,0
144746,5681,Riverside,SCAG,0
144747,5681,Riverside,SCAG,0
144748,5681,Riverside,SCAG,0
144749,5681,Riverside,SCAG,0
144750,5681,Riverside,SCAG,0
144752,5670,Riverside,SCAG,0
144753,5669,Riverside,SCAG,0
144754,5669,Riverside,SCAG,0
144755,5669,Riverside,SCAG,0
144756,5669,Riverside,SCAG,0
144757,5669,Riverside,SCAG,0
144758,5669,Riverside,SCAG,0
144759,5669,Riverside,SCAG,0
144760,5669,Riverside,SCAG,0
144761,5669,Riverside,SCAG,0
144762,5670,Riverside,SCAG,0
144763,5670,Riverside,SCAG,0
144764,5670,Riverside,SCAG,0
144765,5670,Riverside,SCAG,0
144766,5670,Riverside,SCAG,0
144767,5670,Riverside,SCAG,0
144768,5670,Riverside,SCAG,0
144769,5670,Riverside,SCAG,0
144770,5669,Riverside,SCAG,0
144771,5669,Riverside,SCAG,0
144772,5670,Riverside,SCAG,0
144773,5669,Riverside,SCAG,0
144774,5669,Riverside,SCAG,0
144776,5669,Riverside,SCAG,0
144777,5669,Riverside,SCAG,0
144778,5669,Riverside,SCAG,0
144779,5669,Riverside,SCAG,0
144780,5669,Riverside,SCAG,0
144781,5669,Riverside,SCAG,0
144782,5669,Riverside,SCAG,0
144783,5669,Riverside,SCAG,0
144784,5669,Riverside,SCAG,0
144785,5669,Riverside,SCAG,0
144786,5669,Riverside,SCAG,0
144787,5669,Riverside,SCAG,0
144788,5669,Riverside,SCAG,0
144789,5669,Riverside,SCAG,0
144790,5669,Riverside,SCAG,0
144791,5669,Riverside,SCAG,0
144792,5669,Riverside,SCAG,0
144793,5669,Riverside,SCAG,0
144794,5669,Riverside,SCAG,0
144795,5669,Riverside,SCAG,0
144796,5669,Riverside,SCAG,0
144797,5669,Riverside,SCAG,0
144798,5669,Riverside,SCAG,0
144799,5670,Riverside,SCAG,0
144800,5670,Riverside,SCAG,0
144802,5670,Riverside,SCAG,0
144803,5669,Riverside,SCAG,0
144804,5669,Riverside,SCAG,0
144805,5669,Riverside,SCAG,0
144806,5669,Riverside,SCAG,0
144808,5669,Riverside,SCAG,0
144809,5669,Riverside,SCAG,0
144810,5669,Riverside,SCAG,0
144811,5669,Riverside,SCAG,0
144812,5669,Riverside,SCAG,0
144813,5669,Riverside,SCAG,0
144814,5670,Riverside,SCAG,0
144815,5670,Riverside,SCAG,0
144816,5669,Riverside,SCAG,0
144818,5681,Riverside,SCAG,0
144819,5681,Riverside,SCAG,0
144820,5681,Riverside,SCAG,0
144821,5681,Riverside,SCAG,0
144823,5669,Riverside,SCAG,0
144824,5670,Riverside,SCAG,0
144826,5670,Riverside,SCAG,0
144827,5670,Riverside,SCAG,0
144832,5670,Riverside,SCAG,0
144833,5669,Riverside,SCAG,0
144834,5669,Riverside,SCAG,0
144836,5670,Riverside,SCAG,0
144842,5681,Riverside,SCAG,0
144843,5681,Riverside,SCAG,0
144844,5670,Riverside,SCAG,0
144845,5670,Riverside,SCAG,0
144846,5670,Riverside,SCAG,0
144847,5670,Riverside,SCAG,0
144848,5681,Riverside,SCAG,0
144849,5681,Riverside,SCAG,0
144850,5681,Riverside,SCAG,0
144851,5681,Riverside,SCAG,0
144852,5668,Riverside,SCAG,0
144853,5614,Imperial,SCAG,0
144854,5614,Imperial,SCAG,0
144855,5614,Imperial,SCAG,0
144856,5614,Imperial,SCAG,0
144857,5614,Imperial,SCAG,0
144858,5614,Imperial,SCAG,0
144859,5614,Imperial,SCAG,0
144860,5614,Imperial,SCAG,0
144861,5614,Imperial,SCAG,0
144862,5614,Imperial,SCAG,0
144863,5614,Imperial,SCAG,0
144864,5614,Imperial,SCAG,0
144865,5614,Imperial,SCAG,0
144866,5614,Imperial,SCAG,0
144867,5614,Imperial,SCAG,0
144868,5669,Riverside,SCAG,0
144871,5614,Imperial,SCAG,0
